R:A::C:P,0,1 3,2,4 5,6
0,0.3230769230769231,0.125,0.09090909090909091,0.13043478260869565,0.10714285714285714
1 3,0.5076923076923077,0.5,0.5681818181818182,0.5,0.4642857142857143
2,0.1076923076923077,0.25,0.22727272727272727,0.2391304347826087,0.35714285714285715
4 5,0.046153846153846156,0.0625,0.11363636363636363,0.10869565217391304,0.07142857142857142
6,0.015384615384615385,0.0625,0.0,0.021739130434782608,0.0
