R:A::C:P,0,1 3,2 4,5,6
0,0.5,0.19047619047619047,0.21428571428571427,0.023809523809523808,0.07142857142857142
1 3,0.2619047619047619,0.25396825396825395,0.30952380952380953,0.07142857142857142,0.10317460317460317
2 4,0.12307692307692308,0.27692307692307694,0.35384615384615387,0.07692307692307693,0.16923076923076924
5,0.25,0.25,0.375,0.0,0.125
6,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0
