R:A::C:P,0,1 3,2 4,5,6
0,0.3230769230769231,0.125,0.12162162162162163,0.0625,0.10714285714285714
1 3,0.5076923076923077,0.5,0.527027027027027,0.5625,0.4642857142857143
2 4,0.12307692307692308,0.28125,0.3108108108108108,0.3125,0.39285714285714285
5,0.03076923076923077,0.03125,0.04054054054054054,0.0,0.03571428571428571
6,0.015384615384615385,0.0625,0.0,0.0625,0.0
