R:A::C:P,0 2 3 6,1 5,4
0 2 3 6,0.6177944862155389,0.5915841584158416,0.5789473684210527
1 5,0.3283208020050125,0.37376237623762376,0.3368421052631579
4,0.05388471177944862,0.034653465346534656,0.08421052631578947
