R:A::C:P,0 2 3 6,1 5,4
0 2 3 6,0.3541666666666667,0.17169540229885058,0.07902298850574713
1 5,0.1882183908045977,0.10847701149425287,0.04597701149425287
4,0.03089080459770115,0.010057471264367816,0.011494252873563218
