R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.84,0.5,0.5172413793103449
2,0.14666666666666667,0.4090909090909091,0.2413793103448276
3 4 6,0.013333333333333334,0.09090909090909091,0.2413793103448276
