R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.7078651685393258,0.12359550561797752,0.16853932584269662
2,0.4074074074074074,0.3333333333333333,0.25925925925925924
3 4 6,0.1,0.2,0.7
