R:A::C:P,0,1 2 4 6,3 5
0,0.16911764705882354,0.08035714285714286,0.07106598984771574
1 2 4 6,0.75,0.7857142857142857,0.7461928934010152
3 5,0.08088235294117647,0.13392857142857142,0.18274111675126903
