R:A::C:P,0 1,2 6,3,4 5
0 1,0.4702549575070821,0.22946175637393768,0.10198300283286119,0.19830028328611898
2 6,0.29432624113475175,0.2553191489361702,0.13829787234042554,0.3120567375886525
3,0.24,0.3,0.18,0.28
4 5,0.22916666666666666,0.28125,0.11458333333333333,0.375
