R:A::C:P,0 1,2 6,3,4 5
0 1,0.5865724381625441,0.4153846153846154,0.37894736842105264,0.33653846153846156
2 6,0.29328621908127206,0.36923076923076925,0.4105263157894737,0.4230769230769231
3,0.04240282685512368,0.07692307692307693,0.09473684210526316,0.0673076923076923
4 5,0.07773851590106007,0.13846153846153847,0.11578947368421053,0.17307692307692307
