R:A::C:P,0,1 5,2 4,3,6
0,0.053231939163498096,0.03231939163498099,0.028517110266159697,0.011406844106463879,0.0038022813688212928
1 5,0.13878326996197718,0.12167300380228137,0.14258555133079848,0.049429657794676805,0.026615969581749048
2 4,0.03802281368821293,0.07224334600760456,0.0741444866920152,0.04182509505703422,0.030418250950570342
3,0.005703422053231939,0.019011406844106463,0.02091254752851711,0.009505703422053232,0.009505703422053232
6,0.011406844106463879,0.015209125475285171,0.022813688212927757,0.005703422053231939,0.015209125475285171
