R:A::C:P,0 2,1 5,3,4,6
0 2,0.34097421203438394,0.30945558739255014,0.12034383954154727,0.11461318051575932,0.11461318051575932
1 5,0.3312368972746331,0.3165618448637317,0.1111111111111111,0.13417190775681342,0.1069182389937107
3,0.3137254901960784,0.2647058823529412,0.14705882352941177,0.14705882352941177,0.12745098039215685
4,0.3287671232876712,0.1917808219178082,0.1780821917808219,0.2191780821917808,0.0821917808219178
6,0.22762148337595908,0.2659846547314578,0.14066496163682865,0.14066496163682865,0.22506393861892582
