R:A::C:P,0 2 5 6,1,3 4
0 2 5 6,0.2845744680851064,0.07180851063829788,0.10638297872340426
1,0.2579787234042553,0.08244680851063829,0.10106382978723404
3 4,0.05053191489361702,0.0026595744680851063,0.0425531914893617
