R:A::C:P,0,1 3,2,4,5 6
0,0.43243243243243246,0.2972972972972973,0.0945945945945946,0.08108108108108109,0.0945945945945946
1 3,0.22567287784679088,0.3333333333333333,0.11180124223602485,0.13457556935817805,0.19461697722567287
2,0.14181818181818182,0.3236363636363636,0.14909090909090908,0.12363636363636364,0.26181818181818184
4,0.1095890410958904,0.2465753424657534,0.2191780821917808,0.2191780821917808,0.2054794520547945
5 6,0.13552361396303902,0.25051334702258726,0.1026694045174538,0.14168377823408623,0.36960985626283366
