R:A::C:P,0 4,1 3,2,5,6
0 4,0.12955465587044535,0.04048582995951417,0.024291497975708502,0.004048582995951417,0.016194331983805668
1 3,0.1902834008097166,0.12955465587044535,0.10121457489878542,0.03643724696356275,0.05263157894736842
2,0.05263157894736842,0.06477732793522267,0.04048582995951417,0.020242914979757085,0.04048582995951417
5,0.008097165991902834,0.008097165991902834,0.012145748987854251,0.0,0.004048582995951417
6,0.004048582995951417,0.016194331983805668,0.0,0.004048582995951417,0.0
