R:A::C:P,0,1,2,3,4,5,6,7
0,0.02250351617440225,0.013361462728551337,0.004922644163150493,0.002109704641350211,0.004219409282700422,0.0035161744022503515,0.0014064697609001407,0.0
1,0.06118143459915612,0.06540084388185655,0.026722925457102673,0.02180028129395218,0.034458509142053444,0.014767932489451477,0.02812939521800281,0.015471167369901548
2,0.02531645569620253,0.03375527426160337,0.028832630098452883,0.026019690576652602,0.02250351617440225,0.020393811533052038,0.02531645569620253,0.011251758087201125
3,0.011954992967651195,0.007735583684950774,0.010548523206751054,0.009142053445850914,0.008438818565400843,0.011251758087201125,0.009142053445850914,0.0035161744022503515
4,0.004922644163150493,0.0028129395218002813,0.010548523206751054,0.007735583684950774,0.011251758087201125,0.005625879043600563,0.004219409282700422,0.004219409282700422
5,0.010548523206751054,0.007032348804500703,0.007032348804500703,0.011954992967651195,0.009845288326300985,0.006329113924050633,0.007735583684950774,0.007032348804500703
6,0.028832630098452883,0.02180028129395218,0.02531645569620253,0.03234880450070324,0.034458509142053444,0.040787623066104076,0.05977496483825598,0.03164556962025317
7,0.005625879043600563,0.002109704641350211,0.0,0.0028129395218002813,0.0014064697609001407,0.0028129395218002813,0.0007032348804500703,0.005625879043600563
