R:A::C:P,0,1,2,3,4,5,6,7
0,0.13168724279835392,0.0867579908675799,0.043209876543209874,0.018518518518518517,0.03333333333333333,0.03333333333333333,0.010309278350515464,0.0
1,0.35802469135802467,0.4246575342465753,0.2345679012345679,0.19135802469135801,0.2722222222222222,0.14,0.20618556701030927,0.19642857142857142
2,0.14814814814814814,0.2191780821917808,0.25308641975308643,0.22839506172839505,0.17777777777777778,0.19333333333333333,0.18556701030927836,0.14285714285714285
3,0.06995884773662552,0.0502283105022831,0.09259259259259259,0.08024691358024691,0.06666666666666667,0.10666666666666667,0.06701030927835051,0.044642857142857144
4,0.02880658436213992,0.0182648401826484,0.09259259259259259,0.06790123456790123,0.08888888888888889,0.05333333333333334,0.030927835051546393,0.05357142857142857
5,0.06172839506172839,0.045662100456621,0.06172839506172839,0.10493827160493827,0.07777777777777778,0.06,0.05670103092783505,0.08928571428571429
6,0.16872427983539096,0.1415525114155251,0.2222222222222222,0.2839506172839506,0.2722222222222222,0.38666666666666666,0.4381443298969072,0.4017857142857143
7,0.03292181069958848,0.0136986301369863,0.0,0.024691358024691357,0.011111111111111112,0.02666666666666667,0.005154639175257732,0.07142857142857142
