R:A::C:P,0,1,2 3 4 6,5
0,0.16911764705882354,0.08843537414965986,0.0707070707070707,0.08823529411764706
1,0.4411764705882353,0.47619047619047616,0.31313131313131315,0.2549019607843137
2 3 4 6,0.3382352941176471,0.3877551020408163,0.5378787878787878,0.5392156862745098
5,0.051470588235294115,0.047619047619047616,0.07828282828282829,0.11764705882352941
