R:A::C:P,0,1 4 5,2 3 6
0,0.3230769230769231,0.14666666666666667,0.09345794392523364
1 4 5,0.5538461538461539,0.52,0.5420560747663551
2 3 6,0.12307692307692308,0.3333333333333333,0.3644859813084112
