R:A::C:P,0 3 5,1 2 4,6
0 3 5,0.3017241379310345,0.21359223300970873,0.17857142857142858
1 2 4,0.6551724137931034,0.7766990291262136,0.8214285714285714
6,0.04310344827586207,0.009708737864077669,0.0
