R:A::C:P,0 3,1 2,4 5 6
0 3,0.21875,0.18888888888888888,0.16883116883116883
1 2,0.6458333333333334,0.7055555555555556,0.5584415584415584
4 5 6,0.13541666666666666,0.10555555555555556,0.2727272727272727
