R:A::C:P,0 3,1 2,4 5 6
0 3,0.4117647058823529,0.3333333333333333,0.2549019607843137
1 2,0.36795252225519287,0.3768545994065282,0.2551928783382789
4 5 6,0.2988505747126437,0.21839080459770116,0.4827586206896552
