R:A::C:P,0 3,1 4 6,2,5
0 3,0.1550925925925926,0.10610932475884244,0.13095238095238096,0.12352941176470589
1 4 6,0.5810185185185185,0.6382636655948553,0.5654761904761905,0.6
2,0.18055555555555555,0.19614147909967847,0.24404761904761904,0.2
5,0.08333333333333333,0.0594855305466238,0.05952380952380952,0.07647058823529412
