R:A::C:P,0 5 6,1,2 3 4
0 5 6,0.1214574898785425,0.024291497975708502,0.08097165991902834
1,0.21052631578947367,0.05668016194331984,0.19433198380566802
2 3 4,0.10931174089068826,0.03643724696356275,0.1659919028340081
