R:A::C:P,0 2,1 6,3 4 5
0 2,0.10499359795134443,0.0793854033290653,0.1293213828425096
1 6,0.1523687580025608,0.17797695262483995,0.16901408450704225
3 4 5,0.052496798975672214,0.04481434058898848,0.08962868117797695
