R:A::C:P,0 2,1 6,3 4 5
0 2,0.3346938775510204,0.2530612244897959,0.4122448979591837
1 6,0.30512820512820515,0.3564102564102564,0.3384615384615385
3 4 5,0.2808219178082192,0.23972602739726026,0.4794520547945205
