R:A::C:P,0,1 2,3,4 6,5
0,0.4666666666666667,0.2,0.05,0.2,0.08333333333333333
1 2,0.23076923076923078,0.3319838056680162,0.10121457489878542,0.29554655870445345,0.04048582995951417
3,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.3181818181818182,0.18181818181818182
4 6,0.1,0.23333333333333334,0.06666666666666667,0.5,0.1
5,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.17647058823529413
