R:A::C:P,0,1 2,3,4 6,5
0,0.3010752688172043,0.10909090909090909,0.08108108108108109,0.10810810810810811,0.2
1 2,0.6129032258064516,0.7454545454545455,0.6756756756756757,0.6576576576576577,0.4
3,0.010752688172043012,0.06363636363636363,0.08108108108108109,0.06306306306306306,0.16
4 6,0.03225806451612903,0.06363636363636363,0.05405405405405406,0.13513513513513514,0.12
5,0.043010752688172046,0.01818181818181818,0.10810810810810811,0.036036036036036036,0.12
