R:A::C:P,0,1 2,3,4 6,5
0,0.07446808510638298,0.031914893617021274,0.007978723404255319,0.031914893617021274,0.013297872340425532
1 2,0.15159574468085107,0.21808510638297873,0.06648936170212766,0.19414893617021275,0.026595744680851064
3,0.0026595744680851063,0.018617021276595744,0.007978723404255319,0.018617021276595744,0.010638297872340425
4 6,0.007978723404255319,0.018617021276595744,0.005319148936170213,0.0398936170212766,0.007978723404255319
5,0.010638297872340425,0.005319148936170213,0.010638297872340425,0.010638297872340425,0.007978723404255319
