R:A::C:P,0,1 2,3,4 5,6
0,0.2153846153846154,0.12222222222222222,0.0967741935483871,0.09174311926605505,0.044444444444444446
1 2,0.6461538461538462,0.7055555555555556,0.6451612903225806,0.5963302752293578,0.4666666666666667
3,0.023076923076923078,0.06666666666666667,0.08064516129032258,0.08256880733944955,0.1111111111111111
4 5,0.06923076923076923,0.06111111111111111,0.12903225806451613,0.11926605504587157,0.2
6,0.046153846153846156,0.044444444444444446,0.04838709677419355,0.11009174311926606,0.17777777777777778
