R:A::C:P,0 5,1 3,2 4 6
0 5,0.48,0.2,0.32
1 3,0.3333333333333333,0.25396825396825395,0.4126984126984127
2 4 6,0.2112676056338028,0.30985915492957744,0.4788732394366197
