R:A::C:P,0,1 4 5,2 3,6
0,0.022988505747126436,0.021551724137931036,0.007183908045977011,0.0014367816091954023
1 4 5,0.08405172413793104,0.17600574712643677,0.09410919540229885,0.040948275862068964
2 3,0.040229885057471264,0.11494252873563218,0.07902298850574713,0.036637931034482756
6,0.035201149425287355,0.11422413793103449,0.06824712643678162,0.06321839080459771
