R:A::C:P,0,1 4 5,2 3,6
0,0.12598425196850394,0.050505050505050504,0.028901734104046242,0.010101010101010102
1 4 5,0.46062992125984253,0.41245791245791247,0.3786127167630058,0.2878787878787879
2 3,0.2204724409448819,0.26936026936026936,0.3179190751445087,0.25757575757575757
6,0.19291338582677164,0.2676767676767677,0.2745664739884393,0.4444444444444444
