R:A::C:P,0,1,2 6,3 4,5
0,0.053231939163498096,0.022813688212927757,0.022813688212927757,0.02091254752851711,0.009505703422053232
1,0.12737642585551331,0.0817490494296578,0.09695817490494296,0.08745247148288973,0.03612167300380228
2 6,0.043726235741444866,0.045627376425855515,0.08745247148288973,0.07984790874524715,0.024714828897338403
3 4,0.011406844106463879,0.009505703422053232,0.04752851711026616,0.015209125475285171,0.026615969581749048
5,0.011406844106463879,0.0038022813688212928,0.009505703422053232,0.024714828897338403,0.0
