R:A::C:P,0,1,2 6,3 4,5
0,0.2153846153846154,0.13953488372093023,0.08633093525179857,0.09166666666666666,0.09803921568627451
1,0.5153846153846153,0.5,0.3669064748201439,0.38333333333333336,0.37254901960784315
2 6,0.17692307692307693,0.27906976744186046,0.33093525179856115,0.35,0.2549019607843137
3 4,0.046153846153846156,0.05813953488372093,0.17985611510791366,0.06666666666666667,0.27450980392156865
5,0.046153846153846156,0.023255813953488372,0.03597122302158273,0.10833333333333334,0.0
