R:A::C:P,0,1,2,3 5,4,6
0,13,7,1,2,4,0
1,14,22,9,10,4,0
2,4,4,9,8,2,0
3 5,1,0,2,3,1,1
4,1,0,1,0,1,1
6,0,0,0,1,0,0
