R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.45918367346938777,0.11224489795918367,0.42857142857142855
1,0.536144578313253,0.18674698795180722,0.27710843373493976
2 4 5,0.44642857142857145,0.15178571428571427,0.4017857142857143
