R:A::C:P,0 5,1 2 4 6,3
0 5,0.3389830508474576,0.13574660633484162,0.1891891891891892
1 2 4 6,0.6186440677966102,0.8009049773755657,0.7297297297297297
3,0.0423728813559322,0.06334841628959276,0.08108108108108109
