R:A::C:P,0 3,1,2,4 5,6
0 3,0.1774891774891775,0.14285714285714285,0.14150943396226415,0.16826923076923078,0.12359550561797752
1,0.3939393939393939,0.47619047619047616,0.330188679245283,0.23557692307692307,0.39325842696629215
2,0.20346320346320346,0.2108843537414966,0.2830188679245283,0.24519230769230768,0.14606741573033707
4 5,0.10822510822510822,0.05442176870748299,0.1320754716981132,0.17307692307692307,0.14606741573033707
6,0.11688311688311688,0.11564625850340136,0.11320754716981132,0.1778846153846154,0.19101123595505617
