R:A::C:P,0 3,1,2,4 5,6
0 3,0.3333333333333333,0.17073170731707318,0.12195121951219512,0.2845528455284553,0.08943089430894309
1,0.325,0.25,0.125,0.175,0.125
2,0.27325581395348836,0.18023255813953487,0.1744186046511628,0.29651162790697677,0.0755813953488372
4 5,0.2604166666666667,0.08333333333333333,0.14583333333333334,0.375,0.13541666666666666
6,0.24545454545454545,0.15454545454545454,0.10909090909090909,0.33636363636363636,0.15454545454545454
