R:A::C:P,0,1,2 3,4 6,5
0,0.07446808510638298,0.02127659574468085,0.018617021276595744,0.031914893617021274,0.013297872340425532
1,0.125,0.08244680851063829,0.10106382978723404,0.12234042553191489,0.010638297872340425
2 3,0.02925531914893617,0.047872340425531915,0.0797872340425532,0.09042553191489362,0.026595744680851064
4 6,0.007978723404255319,0.005319148936170213,0.018617021276595744,0.0398936170212766,0.007978723404255319
5,0.010638297872340425,0.0,0.015957446808510637,0.010638297872340425,0.007978723404255319
