R:A::C:P,0 2 3,1 5,4 6
0 2 3,0.4611973392461197,0.29933481152993346,0.2394678492239468
1 5,0.44234800838574423,0.3165618448637317,0.24109014675052412
4 6,0.3900862068965517,0.2543103448275862,0.35560344827586204
