R:A::C:P,0 1,2 6,3,4,5
0 1,0.46794871794871795,0.26282051282051283,0.10256410256410256,0.11538461538461539,0.05128205128205128
2 6,0.2833333333333333,0.3333333333333333,0.18333333333333332,0.1,0.1
3,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666
4,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.0
5,0.25,0.5,0.25,0.0,0.0
