R:A::C:P,0 5,1 2,3 4 6
0 5,0.21428571428571427,0.1225296442687747,0.16551724137931034
1 2,0.5672268907563025,0.6561264822134387,0.5206896551724138
3 4 6,0.2184873949579832,0.22134387351778656,0.3137931034482759
