R:A::C:P,0 5,1 2,3 4 6
0 5,0.3923076923076923,0.23846153846153847,0.36923076923076925
1 2,0.29867256637168144,0.3672566371681416,0.334070796460177
3 4 6,0.2613065326633166,0.2814070351758794,0.457286432160804
