R:A::C:P,0 1 6,2 3 4,5
0 1 6,0.6690962099125365,0.539179104477612,0.5764705882352941
2 3 4,0.2725947521865889,0.3805970149253731,0.34705882352941175
5,0.05830903790087463,0.08022388059701492,0.07647058823529412
