R:A::C:P,0 1 6,2 3 4,5
0 1 6,0.5425531914893617,0.3416075650118203,0.11583924349881797
2 3 4,0.41555555555555557,0.4533333333333333,0.13111111111111112
5,0.4166666666666667,0.4479166666666667,0.13541666666666666
