R:A::C:P,0,1 3,2,4,5 6
0,0.3010752688172043,0.11458333333333333,0.0784313725490196,0.12280701754385964,0.12658227848101267
1 3,0.5161290322580645,0.5416666666666666,0.5294117647058824,0.45614035087719296,0.4430379746835443
2,0.10752688172043011,0.2604166666666667,0.2549019607843137,0.19298245614035087,0.27848101265822783
4,0.021505376344086023,0.010416666666666666,0.0392156862745098,0.12280701754385964,0.02531645569620253
5 6,0.053763440860215055,0.07291666666666667,0.09803921568627451,0.10526315789473684,0.12658227848101267
