R:A::C:P,0,1 3,2,4,5 6
0,0.4666666666666667,0.18333333333333332,0.06666666666666667,0.11666666666666667,0.16666666666666666
1 3,0.2553191489361702,0.2765957446808511,0.14361702127659576,0.13829787234042554,0.18617021276595744
2,0.12345679012345678,0.30864197530864196,0.16049382716049382,0.13580246913580246,0.2716049382716049
4,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.5,0.14285714285714285
5 6,0.15151515151515152,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.30303030303030304
