R:A::C:P,0,1 5,2,3 4,6
0,0.43243243243243246,0.32432432432432434,0.0945945945945946,0.12162162162162163,0.02702702702702703
1 5,0.22851153039832284,0.3165618448637317,0.10272536687631027,0.24528301886792453,0.1069182389937107
2,0.14181818181818182,0.3054545454545455,0.14909090909090908,0.26545454545454544,0.13818181818181818
3 4,0.14285714285714285,0.2342857142857143,0.17714285714285713,0.33714285714285713,0.10857142857142857
6,0.12531969309462915,0.2659846547314578,0.10230179028132992,0.2813299232736573,0.22506393861892582
