R:A::C:P,0,1 5,2,3 4,6
0,0.12598425196850394,0.0594059405940594,0.041666666666666664,0.024456521739130436,0.010101010101010102
1 5,0.42913385826771655,0.37376237623762376,0.2916666666666667,0.3179347826086957,0.25757575757575757
2,0.15354330708661418,0.2079207920792079,0.24404761904761904,0.1983695652173913,0.1919191919191919
3 4,0.0984251968503937,0.10148514851485149,0.18452380952380953,0.16032608695652173,0.09595959595959595
6,0.19291338582677164,0.25742574257425743,0.23809523809523808,0.29891304347826086,0.4444444444444444
