R:A::C:P,0,1 4,2,3 5 6
0,0.053231939163498096,0.03231939163498099,0.019011406844106463,0.024714828897338403
1 4,0.13307984790874525,0.13688212927756654,0.08555133079847908,0.11977186311787072
2,0.03231939163498099,0.057034220532319393,0.045627376425855515,0.07604562737642585
3 5 6,0.028517110266159697,0.04752851711026616,0.028517110266159697,0.07984790874524715
