R:A::C:P,0 3,1 6,2,4,5
0 3,0.07984790874524715,0.04182509505703422,0.03612167300380228,0.013307984790874524,0.022813688212927757
1 6,0.1806083650190114,0.12547528517110265,0.08365019011406843,0.06653992395437262,0.043726235741444866
2,0.07224334600760456,0.057034220532319393,0.045627376425855515,0.019011406844106463,0.017110266159695818
4,0.0076045627376425855,0.015209125475285171,0.009505703422053232,0.0,0.013307984790874524
5,0.024714828897338403,0.009505703422053232,0.0038022813688212928,0.011406844106463879,0.0
