R:A::C:P,0 1 5 6,2,3 4
0 1 5 6,0.43021766965428937,0.07426376440460948,0.1613316261203585
2,0.11907810499359796,0.03841229193341869,0.06274007682458387
3 4,0.05761843790012804,0.023047375160051217,0.03329065300896287
