R:A::C:P,0 2 3,1 4 5,6
0 2 3,0.3466666666666667,0.31986531986531985,0.2676767676767677
1 4 5,0.41333333333333333,0.41245791245791247,0.2878787878787879
6,0.24,0.2676767676767677,0.4444444444444444
