R:A::C:P,0 2 3,1 4 5,6
0 2 3,0.4611973392461197,0.4212860310421286,0.11751662971175167
1 4 5,0.4509090909090909,0.44545454545454544,0.10363636363636364
6,0.36828644501278773,0.40664961636828645,0.22506393861892582
