R:A::C:P,0 3 5,1 4 6,2
0 3 5,0.09841954022988506,0.07399425287356322,0.022988505747126436
1 4 6,0.2535919540229885,0.28520114942528735,0.06824712643678162
2,0.08045977011494253,0.08764367816091954,0.029454022988505746
