R:A::C:P,0 2 3 5,1 6,4
0 2 3 5,0.646551724137931,0.25,0.10344827586206896
1 6,0.6666666666666666,0.225,0.10833333333333334
4,0.45454545454545453,0.09090909090909091,0.45454545454545453
