R:A::C:P,0 2,1 5,3,4 6
0 2,0.08548850574712644,0.07758620689655173,0.03017241379310345,0.05747126436781609
1 5,0.11350574712643678,0.10847701149425287,0.03807471264367816,0.08261494252873564
3,0.022988505747126436,0.01939655172413793,0.010775862068965518,0.020114942528735632
4 6,0.08117816091954023,0.08477011494252873,0.04885057471264368,0.11853448275862069
