R:C::C:G,0,1,2,3,4,5,6
0,8,3,15,4,6,6
1,24,20,29,11,21,9
2,18,6,7,4,10,9
3,1,2,1,3,1,4
4,0,2,1,2,4,2
5,2,1,1,0,1,3
6,1,2,1,0,0,2
