name,overall,average,f1,mcc
0-1-23-456,0.3269961977186312,0.37292134125545245,0.32476090109618044,0.1361842489689764
0-145-23-6,0.3821292775665399,0.35473386120929995,0.3300207423083528,0.11339095883148709
0-1-2345-6,0.3688212927756654,0.35199749964195565,0.31339781492220514,0.11757611550370982
01-23-45-6,0.4372623574144487,0.3483292123932518,0.3347264589972163,0.13688019512317035
0-123-45-6,0.4429657794676806,0.34598444885348323,0.3104496277251183,0.10728273493015775
0-1-236-45,0.3288973384030418,0.3377602954047514,0.2966858198181169,0.10301649534339392
0-16-23-45,0.3155893536121673,0.33240295698717404,0.2933505635476622,0.08566194955671945
045-1-23-6,0.3231939163498099,0.33046320773430105,0.29973100217878507,0.09969030721124647
06-1-23-45,0.30228136882129275,0.31905241437435516,0.2863688326446115,0.0863863291006049
023-1-45-6,0.35551330798479086,0.3109866229185686,0.28181774034576046,0.07235079168032205
