R:A::C:P,0 3,1 6,2 4 5
0 3,0.048132183908045974,0.032327586206896554,0.04597701149425287
1 6,0.16522988505747127,0.1903735632183908,0.19899425287356323
2 4 5,0.09698275862068965,0.08764367816091954,0.1343390804597701
