R:A::C:P,0 3,1 6,2 4 5
0 3,0.1550925925925926,0.10416666666666667,0.12121212121212122
1 6,0.5324074074074074,0.6134259259259259,0.5246212121212122
2 4 5,0.3125,0.2824074074074074,0.3541666666666667
