R:A::C:P,0 5,1 2,3,4 6
0 5,0.5128205128205128,0.20512820512820512,0.07692307692307693,0.20512820512820512
1 2,0.2980769230769231,0.3942307692307692,0.22115384615384615,0.08653846153846154
3,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
4 6,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333
